#com.redshiftdev.Sync-Solver-Health-Export (2.3.31),,
asleep-start-date-time,asleep-end-date-time,minutes-asleep
2018-02-07T22:21:00-05:00,2018-02-07T23:44:00-05:00,83
2018-02-08T00:14:00-05:00,2018-02-08T02:41:00-05:00,147
2018-02-08T03:14:00-05:00,2018-02-08T05:20:00-05:00,126
2018-02-08T11:43:00-05:00,2018-02-08T11:59:00-05:00,16
2018-02-08T22:15:00-05:00,2018-02-08T23:01:00-05:00,46
2018-02-09T00:26:00-05:00,2018-02-09T01:20:00-05:00,54
2018-02-09T01:31:00-05:00,2018-02-09T02:43:00-05:00,72
2018-02-09T04:08:00-05:00,2018-02-09T05:16:00-05:00,68
2018-02-09T05:40:00-05:00,2018-02-09T07:01:00-05:00,81
2018-02-09T22:45:00-05:00,2018-02-10T01:32:00-05:00,167
2018-02-10T01:47:00-05:00,2018-02-10T03:30:00-05:00,103
2018-02-10T03:42:00-05:00,2018-02-10T06:11:00-05:00,149
2018-02-10T07:00:00-05:00,2018-02-10T08:16:00-05:00,76
2018-02-11T02:13:00-05:00,2018-02-11T03:55:00-05:00,102
2018-02-11T04:30:00-05:00,2018-02-11T07:30:00-05:00,180
2018-02-11T08:15:00-05:00,2018-02-11T09:17:00-05:00,62
2018-02-11T11:23:00-05:00,2018-02-11T12:58:00-05:00,95
2018-02-11T22:39:00-05:00,2018-02-11T23:08:00-05:00,29
2018-02-11T23:30:00-05:00,2018-02-12T00:48:00-05:00,78
2018-02-12T01:10:00-05:00,2018-02-12T04:30:00-05:00,200
2018-02-12T05:42:00-05:00,2018-02-12T07:13:00-05:00,91
2018-02-12T09:52:00-05:00,2018-02-12T11:28:00-05:00,96
2018-02-12T23:15:00-05:00,2018-02-13T00:34:00-05:00,79
2018-02-13T00:45:00-05:00,2018-02-13T02:36:00-05:00,111
2018-02-13T03:00:00-05:00,2018-02-13T06:41:00-05:00,221
2018-02-13T11:00:00-05:00,2018-02-13T12:15:00-05:00,75
2018-02-13T22:59:00-05:00,2018-02-13T23:44:00-05:00,45
2018-02-14T00:00:00-05:00,2018-02-14T05:01:00-05:00,301
2018-02-14T05:15:00-05:00,2018-02-14T07:12:00-05:00,117
2018-02-14T10:02:00-05:00,2018-02-14T11:13:00-05:00,71
2018-02-14T17:45:00-05:00,2018-02-14T18:30:00-05:00,45
2018-02-14T23:32:00-05:00,2018-02-14T23:58:00-05:00,26
2018-02-15T01:26:00-05:00,2018-02-15T02:02:00-05:00,36
2018-02-15T02:14:00-05:00,2018-02-15T04:33:00-05:00,139
2018-02-15T05:00:00-05:00,2018-02-15T05:56:00-05:00,56
2018-02-15T06:43:00-05:00,2018-02-15T07:29:00-05:00,46
2018-02-16T00:35:00-05:00,2018-02-16T06:33:00-05:00,358
2018-02-16T10:00:00-05:00,2018-02-16T11:12:00-05:00,72
2018-02-17T01:34:00-05:00,2018-02-17T05:26:00-05:00,232
2018-02-17T05:56:00-05:00,2018-02-17T08:45:00-05:00,169
2018-02-17T09:01:00-05:00,2018-02-17T09:46:00-05:00,45
2018-02-18T01:21:00-05:00,2018-02-18T04:44:00-05:00,203
2018-02-18T06:09:00-05:00,2018-02-18T09:00:00-05:00,171
2018-02-18T09:46:00-05:00,2018-02-18T11:01:00-05:00,75
2018-02-18T11:46:00-05:00,2018-02-18T12:43:00-05:00,57
2018-02-19T01:54:00-05:00,2018-02-19T05:41:00-05:00,227
2018-02-19T05:45:00-05:00,2018-02-19T08:44:00-05:00,179
2018-02-19T11:03:00-05:00,2018-02-19T11:46:00-05:00,43
2018-02-19T12:15:00-05:00,2018-02-19T13:29:00-05:00,74
2018-02-20T00:14:00-05:00,2018-02-20T00:30:00-05:00,16
2018-02-20T02:10:00-05:00,2018-02-20T06:45:00-05:00,275
2018-02-20T09:39:00-05:00,2018-02-20T10:31:00-05:00,52
2018-02-20T17:01:00-05:00,2018-02-20T17:35:00-05:00,34
2018-02-21T01:16:00-05:00,2018-02-21T05:30:00-05:00,254
2018-02-21T05:43:00-05:00,2018-02-21T06:45:00-05:00,62
2018-02-21T07:14:00-05:00,2018-02-21T07:28:00-05:00,14
2018-02-21T09:27:00-05:00,2018-02-21T09:57:00-05:00,30
2018-02-21T10:29:00-05:00,2018-02-21T12:15:00-05:00,106
2018-02-21T22:44:00-05:00,2018-02-21T23:44:00-05:00,60
2018-02-22T00:00:00-05:00,2018-02-22T00:58:00-05:00,58
2018-02-22T02:51:00-05:00,2018-02-22T03:43:00-05:00,52
2018-02-22T05:08:00-05:00,2018-02-22T07:30:00-05:00,142
2018-02-23T01:57:00-05:00,2018-02-23T07:48:00-05:00,351
2018-02-24T01:12:00-05:00,2018-02-24T02:28:00-05:00,76
2018-02-24T02:45:00-05:00,2018-02-24T06:43:00-05:00,238
2018-02-24T08:29:00-05:00,2018-02-24T10:51:00-05:00,142
2018-02-24T16:30:00-05:00,2018-02-24T17:30:00-05:00,60
2018-02-25T00:30:00-05:00,2018-02-25T05:44:00-05:00,314
2018-02-25T06:19:00-05:00,2018-02-25T08:02:00-05:00,103
2018-02-25T08:07:00-05:00,2018-02-25T09:01:00-05:00,54
2018-02-26T01:52:00-05:00,2018-02-26T07:42:00-05:00,350
2018-02-26T10:04:00-05:00,2018-02-26T12:29:00-05:00,145
2018-02-26T23:45:00-05:00,2018-02-27T01:15:00-05:00,90
2018-02-27T01:29:00-05:00,2018-02-27T06:15:00-05:00,286
2018-02-27T06:25:00-05:00,2018-02-27T07:01:00-05:00,36
2018-02-28T01:04:00-05:00,2018-02-28T03:01:00-05:00,117
2018-02-28T03:15:00-05:00,2018-02-28T05:20:00-05:00,125
2018-02-28T05:45:00-05:00,2018-02-28T07:50:00-05:00,125
2018-02-28T14:08:00-05:00,2018-02-28T14:50:00-05:00,42
2018-03-01T00:30:00-05:00,2018-03-01T00:46:00-05:00,16
2018-03-01T01:00:00-05:00,2018-03-01T02:30:00-05:00,90
2018-03-01T03:29:00-05:00,2018-03-01T03:44:00-05:00,15
2018-03-01T04:01:00-05:00,2018-03-01T04:45:00-05:00,44
2018-03-02T00:15:00-05:00,2018-03-02T04:05:00-05:00,230
2018-03-02T04:43:00-05:00,2018-03-02T06:00:00-05:00,77
2018-03-02T06:41:00-05:00,2018-03-02T07:27:00-05:00,46
2018-03-02T10:00:00-05:00,2018-03-02T11:14:00-05:00,74
2018-03-03T00:37:00-05:00,2018-03-03T01:48:00-05:00,71
2018-03-03T02:02:00-05:00,2018-03-03T03:13:00-05:00,71
2018-03-03T03:45:00-05:00,2018-03-03T04:29:00-05:00,44
2018-03-03T04:45:00-05:00,2018-03-03T05:44:00-05:00,59
2018-03-03T05:58:00-05:00,2018-03-03T07:16:00-05:00,78
2018-03-03T07:37:00-05:00,2018-03-03T08:59:00-05:00,82
2018-03-03T09:18:00-05:00,2018-03-03T11:15:00-05:00,117
2018-03-03T12:06:00-05:00,2018-03-03T13:37:00-05:00,91
2018-03-04T01:45:00-05:00,2018-03-04T06:13:00-05:00,268
2018-03-04T06:36:00-05:00,2018-03-04T07:15:00-05:00,39
2018-03-04T08:09:00-05:00,2018-03-04T09:43:00-05:00,94
2018-03-05T00:01:00-05:00,2018-03-05T00:59:00-05:00,58
2018-03-05T01:14:00-05:00,2018-03-05T01:42:00-05:00,28
2018-03-05T01:56:00-05:00,2018-03-05T03:29:00-05:00,93
2018-03-05T04:29:00-05:00,2018-03-05T05:03:00-05:00,34
2018-03-05T05:29:00-05:00,2018-03-05T07:12:00-05:00,103
2018-03-05T07:43:00-05:00,2018-03-05T07:58:00-05:00,15
2018-03-05T09:27:00-05:00,2018-03-05T11:30:00-05:00,123
2018-03-06T01:30:00-05:00,2018-03-06T05:57:00-05:00,267
2018-03-06T22:13:00-05:00,2018-03-06T22:28:00-05:00,15
2018-03-06T23:49:00-05:00,2018-03-07T01:42:00-05:00,113
2018-03-07T02:29:00-05:00,2018-03-07T03:41:00-05:00,72
2018-03-07T04:00:00-05:00,2018-03-07T04:29:00-05:00,29
2018-03-07T04:46:00-05:00,2018-03-07T05:18:00-05:00,32
2018-03-07T05:40:00-05:00,2018-03-07T06:00:00-05:00,20
2018-03-07T09:55:00-05:00,2018-03-07T11:08:00-05:00,73
2018-03-08T00:00:00-05:00,2018-03-08T02:12:00-05:00,132
2018-03-08T02:57:00-05:00,2018-03-08T08:15:00-05:00,318
2018-03-09T00:40:00-05:00,2018-03-09T05:14:00-05:00,274
2018-03-09T05:42:00-05:00,2018-03-09T08:20:00-05:00,158
2018-03-09T13:56:00-05:00,2018-03-09T15:11:00-05:00,75
2018-03-09T23:59:00-05:00,2018-03-10T07:01:00-05:00,422
2018-03-10T08:07:00-05:00,2018-03-10T09:43:00-05:00,96
2018-03-11T03:04:00-04:00,2018-03-11T08:11:00-04:00,307
2018-03-11T09:11:00-04:00,2018-03-11T11:00:00-04:00,109
2018-03-11T21:47:00-04:00,2018-03-11T22:14:00-04:00,27
2018-03-11T22:29:00-04:00,2018-03-12T04:20:00-04:00,351
2018-03-12T06:10:00-04:00,2018-03-12T08:01:00-04:00,111
2018-03-12T09:57:00-04:00,2018-03-12T11:19:00-04:00,82
2018-03-12T22:16:00-04:00,2018-03-12T23:28:00-04:00,72
2018-03-12T23:59:00-04:00,2018-03-13T00:58:00-04:00,59
2018-03-13T01:11:00-04:00,2018-03-13T04:28:00-04:00,197
2018-03-13T05:41:00-04:00,2018-03-13T08:01:00-04:00,140
2018-03-13T10:02:00-04:00,2018-03-13T11:00:00-04:00,58
2018-03-14T01:37:00-04:00,2018-03-14T07:53:00-04:00,376
2018-03-14T09:59:00-04:00,2018-03-14T10:59:00-04:00,60
2018-03-14T11:15:00-04:00,2018-03-14T11:42:00-04:00,27
2018-03-15T01:15:00-04:00,2018-03-15T04:18:00-04:00,183
2018-03-15T04:54:00-04:00,2018-03-15T06:30:00-04:00,96
2018-03-15T07:02:00-04:00,2018-03-15T07:57:00-04:00,55
2018-03-15T09:51:00-04:00,2018-03-15T12:14:00-04:00,143
2018-03-16T01:28:00-04:00,2018-03-16T04:23:00-04:00,175
2018-03-16T04:28:00-04:00,2018-03-16T06:19:00-04:00,111
2018-03-16T06:40:00-04:00,2018-03-16T08:20:00-04:00,100
2018-03-17T00:30:00-04:00,2018-03-17T00:47:00-04:00,17
2018-03-17T01:15:00-04:00,2018-03-17T01:32:00-04:00,17
2018-03-17T01:45:00-04:00,2018-03-17T08:44:00-04:00,419
2018-03-17T09:08:00-04:00,2018-03-17T10:15:00-04:00,67
2018-03-17T22:00:00-04:00,2018-03-17T22:29:00-04:00,29
2018-03-18T01:31:00-04:00,2018-03-18T02:39:00-04:00,68
2018-03-18T02:45:00-04:00,2018-03-18T05:45:00-04:00,180
2018-03-19T01:30:00-04:00,2018-03-19T07:00:00-04:00,330
2018-03-19T10:08:00-04:00,2018-03-19T11:04:00-04:00,56
2018-03-20T00:30:00-04:00,2018-03-20T01:50:00-04:00,80
2018-03-20T02:15:00-04:00,2018-03-20T02:30:00-04:00,15
2018-03-20T06:30:00-04:00,2018-03-20T06:59:00-04:00,29
2018-03-20T08:59:00-04:00,2018-03-20T12:48:00-04:00,229
2018-03-20T21:12:00-04:00,2018-03-20T21:57:00-04:00,45
2018-03-20T23:30:00-04:00,2018-03-21T04:03:00-04:00,273
2018-03-21T04:18:00-04:00,2018-03-21T05:44:00-04:00,86
2018-03-21T12:54:00-04:00,2018-03-21T13:30:00-04:00,36
2018-03-21T13:53:00-04:00,2018-03-21T14:42:00-04:00,49
2018-03-21T23:15:00-04:00,2018-03-22T03:42:00-04:00,267
2018-03-22T04:00:00-04:00,2018-03-22T06:49:00-04:00,169
2018-03-23T00:15:00-04:00,2018-03-23T08:29:00-04:00,494
2018-03-23T23:45:00-04:00,2018-03-24T03:58:00-04:00,253
2018-03-24T04:46:00-04:00,2018-03-24T07:18:00-04:00,152
2018-03-24T07:31:00-04:00,2018-03-24T09:14:00-04:00,103
2018-03-25T01:23:00-04:00,2018-03-25T03:21:00-04:00,118
2018-03-25T03:28:00-04:00,2018-03-25T05:44:00-04:00,136
2018-03-25T06:12:00-04:00,2018-03-25T08:14:00-04:00,122
2018-03-25T23:15:00-04:00,2018-03-26T06:44:00-04:00,449
2018-03-26T08:00:00-04:00,2018-03-26T08:43:00-04:00,43
2018-03-27T00:00:00-04:00,2018-03-27T00:45:00-04:00,45
2018-03-27T01:14:00-04:00,2018-03-27T02:26:00-04:00,72
2018-03-27T04:13:00-04:00,2018-03-27T07:29:00-04:00,196
2018-03-27T07:44:00-04:00,2018-03-27T08:34:00-04:00,50
2018-03-27T13:00:00-04:00,2018-03-27T13:36:00-04:00,36
2018-03-27T13:46:00-04:00,2018-03-27T15:08:00-04:00,82
2018-03-27T22:00:00-04:00,2018-03-27T23:17:00-04:00,77
2018-03-28T00:53:00-04:00,2018-03-28T01:26:00-04:00,33
2018-03-28T02:43:00-04:00,2018-03-28T03:44:00-04:00,61
2018-03-28T04:28:00-04:00,2018-03-28T06:28:00-04:00,120
2018-03-28T15:57:00-04:00,2018-03-28T17:21:00-04:00,84
2018-03-29T00:29:00-04:00,2018-03-29T04:03:00-04:00,214
2018-03-29T05:14:00-04:00,2018-03-29T05:29:00-04:00,15
2018-03-29T05:50:00-04:00,2018-03-29T06:17:00-04:00,27
2018-03-29T06:29:00-04:00,2018-03-29T07:00:00-04:00,31
2018-03-29T11:38:00-04:00,2018-03-29T12:13:00-04:00,35
2018-03-30T01:56:00-04:00,2018-03-30T02:11:00-04:00,15
2018-03-30T02:31:00-04:00,2018-03-30T06:42:00-04:00,251
2018-03-30T06:58:00-04:00,2018-03-30T07:45:00-04:00,47
2018-03-30T10:15:00-04:00,2018-03-30T10:59:00-04:00,44
2018-03-31T00:57:00-04:00,2018-03-31T07:12:00-04:00,375
2018-03-31T07:55:00-04:00,2018-03-31T09:31:00-04:00,96
2018-03-31T09:51:00-04:00,2018-03-31T10:34:00-04:00,43
2018-03-31T12:02:00-04:00,2018-03-31T12:31:00-04:00,29
2018-03-31T12:48:00-04:00,2018-03-31T13:31:00-04:00,43
2018-03-31T13:59:00-04:00,2018-03-31T14:29:00-04:00,30
2018-04-01T01:44:00-04:00,2018-04-01T04:14:00-04:00,150
2018-04-01T04:30:00-04:00,2018-04-01T06:34:00-04:00,124
2018-04-01T07:15:00-04:00,2018-04-01T09:31:00-04:00,136
2018-04-01T21:45:00-04:00,2018-04-01T23:20:00-04:00,95
2018-04-02T00:04:00-04:00,2018-04-02T01:48:00-04:00,104
2018-04-02T02:15:00-04:00,2018-04-02T03:44:00-04:00,89
2018-04-02T04:40:00-04:00,2018-04-02T06:14:00-04:00,94
2018-04-02T06:43:00-04:00,2018-04-02T07:11:00-04:00,28
2018-04-02T09:45:00-04:00,2018-04-02T10:26:00-04:00,41
2018-04-02T10:45:00-04:00,2018-04-02T11:14:00-04:00,29
2018-04-02T23:59:00-04:00,2018-04-03T00:28:00-04:00,29
2018-04-03T00:45:00-04:00,2018-04-03T02:30:00-04:00,105
2018-04-03T03:24:00-04:00,2018-04-03T05:34:00-04:00,130
2018-04-03T06:15:00-04:00,2018-04-03T07:49:00-04:00,94
2018-04-03T13:00:00-04:00,2018-04-03T13:56:00-04:00,56
2018-04-04T00:14:00-04:00,2018-04-04T01:37:00-04:00,83
2018-04-04T02:42:00-04:00,2018-04-04T05:29:00-04:00,167
2018-04-04T08:12:00-04:00,2018-04-04T09:14:00-04:00,62
2018-04-04T13:45:00-04:00,2018-04-04T14:16:00-04:00,31
2018-04-04T21:44:00-04:00,2018-04-04T22:12:00-04:00,28
2018-04-04T22:30:00-04:00,2018-04-04T23:13:00-04:00,43
2018-04-05T00:45:00-04:00,2018-04-05T02:31:00-04:00,106
2018-04-05T03:44:00-04:00,2018-04-05T07:17:00-04:00,213
2018-04-05T23:00:00-04:00,2018-04-05T23:27:00-04:00,27
2018-04-06T00:11:00-04:00,2018-04-06T05:47:00-04:00,336
2018-04-06T06:13:00-04:00,2018-04-06T06:28:00-04:00,15
2018-04-06T10:51:00-04:00,2018-04-06T11:30:00-04:00,39
2018-04-07T00:11:00-04:00,2018-04-07T07:08:00-04:00,417
2018-04-07T07:55:00-04:00,2018-04-07T09:30:00-04:00,95
2018-04-08T01:15:00-04:00,2018-04-08T08:15:00-04:00,420
2018-04-08T11:55:00-04:00,2018-04-08T12:29:00-04:00,34
2018-04-08T17:29:00-04:00,2018-04-08T18:15:00-04:00,46
2018-04-09T00:45:00-04:00,2018-04-09T02:36:00-04:00,111
2018-04-09T03:00:00-04:00,2018-04-09T03:29:00-04:00,29
2018-04-09T05:15:00-04:00,2018-04-09T05:59:00-04:00,44
2018-04-09T06:42:00-04:00,2018-04-09T08:12:00-04:00,90
2018-04-09T09:29:00-04:00,2018-04-09T10:42:00-04:00,73
2018-04-10T00:16:00-04:00,2018-04-10T01:42:00-04:00,86
2018-04-10T02:00:00-04:00,2018-04-10T02:44:00-04:00,44
2018-04-10T03:29:00-04:00,2018-04-10T03:46:00-04:00,17
2018-04-10T04:15:00-04:00,2018-04-10T06:14:00-04:00,119
2018-04-10T06:21:00-04:00,2018-04-10T07:13:00-04:00,52
2018-04-10T07:30:00-04:00,2018-04-10T08:00:00-04:00,30
2018-04-10T11:27:00-04:00,2018-04-10T11:45:00-04:00,18
2018-04-11T00:57:00-04:00,2018-04-11T06:47:00-04:00,350
2018-04-11T07:30:00-04:00,2018-04-11T08:27:00-04:00,57
2018-04-11T10:34:00-04:00,2018-04-11T12:00:00-04:00,86
2018-04-12T00:39:00-04:00,2018-04-12T01:33:00-04:00,54
2018-04-12T01:45:00-04:00,2018-04-12T05:57:00-04:00,252
2018-04-12T06:23:00-04:00,2018-04-12T07:00:00-04:00,37
2018-04-12T09:44:00-04:00,2018-04-12T11:20:00-04:00,96
2018-04-12T22:30:00-04:00,2018-04-13T00:11:00-04:00,101
2018-04-13T00:44:00-04:00,2018-04-13T02:11:00-04:00,87
2018-04-13T03:10:00-04:00,2018-04-13T04:01:00-04:00,51
2018-04-13T04:14:00-04:00,2018-04-13T05:16:00-04:00,62
2018-04-13T08:28:00-04:00,2018-04-13T08:56:00-04:00,28
2018-04-13T14:45:00-04:00,2018-04-13T15:28:00-04:00,43
2018-04-14T00:30:00-04:00,2018-04-14T07:51:00-04:00,441
2018-04-14T09:51:00-04:00,2018-04-14T11:16:00-04:00,85
2018-04-14T16:42:00-04:00,2018-04-14T17:32:00-04:00,50
2018-04-15T01:43:00-04:00,2018-04-15T02:25:00-04:00,42
2018-04-15T02:45:00-04:00,2018-04-15T05:15:00-04:00,150
2018-04-15T06:11:00-04:00,2018-04-15T06:44:00-04:00,33
2018-04-15T08:28:00-04:00,2018-04-15T11:28:00-04:00,180
2018-04-15T23:30:00-04:00,2018-04-16T04:00:00-04:00,270
2018-04-16T05:02:00-04:00,2018-04-16T05:59:00-04:00,57
2018-04-16T11:16:00-04:00,2018-04-16T12:29:00-04:00,73
2018-04-16T23:40:00-04:00,2018-04-17T00:43:00-04:00,63
2018-04-17T01:04:00-04:00,2018-04-17T01:26:00-04:00,22
2018-04-17T02:13:00-04:00,2018-04-17T02:41:00-04:00,28
2018-04-17T03:00:00-04:00,2018-04-17T06:03:00-04:00,183
2018-04-17T06:20:00-04:00,2018-04-17T07:45:00-04:00,85
2018-04-18T00:00:00-04:00,2018-04-18T03:28:00-04:00,208
2018-04-18T04:45:00-04:00,2018-04-18T05:58:00-04:00,73
2018-04-18T07:03:00-04:00,2018-04-18T07:44:00-04:00,41
2018-04-18T15:30:00-04:00,2018-04-18T16:29:00-04:00,59
2018-04-19T00:45:00-04:00,2018-04-19T06:57:00-04:00,372
2018-04-19T09:49:00-04:00,2018-04-19T11:44:00-04:00,115
2018-04-20T00:13:00-04:00,2018-04-20T01:13:00-04:00,60
2018-04-20T01:30:00-04:00,2018-04-20T02:31:00-04:00,61
2018-04-20T03:59:00-04:00,2018-04-20T05:15:00-04:00,76
2018-04-20T05:27:00-04:00,2018-04-20T07:18:00-04:00,111
2018-04-20T23:56:00-04:00,2018-04-21T07:14:00-04:00,438
2018-04-21T08:43:00-04:00,2018-04-21T09:45:00-04:00,62
2018-04-22T02:15:00-04:00,2018-04-22T07:56:00-04:00,341
2018-04-22T08:57:00-04:00,2018-04-22T09:29:00-04:00,32
2018-04-22T09:45:00-04:00,2018-04-22T10:44:00-04:00,59
2018-04-22T12:30:00-04:00,2018-04-22T13:14:00-04:00,44
2018-04-23T00:31:00-04:00,2018-04-23T02:44:00-04:00,133
2018-04-23T03:08:00-04:00,2018-04-23T05:30:00-04:00,142
2018-04-23T06:08:00-04:00,2018-04-23T07:33:00-04:00,85
2018-04-23T16:46:00-04:00,2018-04-23T17:12:00-04:00,26
2018-04-24T01:28:00-04:00,2018-04-24T03:00:00-04:00,92
2018-04-24T03:20:00-04:00,2018-04-24T03:44:00-04:00,24
2018-04-24T04:00:00-04:00,2018-04-24T05:27:00-04:00,87
2018-04-24T05:46:00-04:00,2018-04-24T07:14:00-04:00,88
2018-04-24T07:29:00-04:00,2018-04-24T07:59:00-04:00,30
2018-04-25T00:48:00-04:00,2018-04-25T03:57:00-04:00,189
2018-04-25T04:24:00-04:00,2018-04-25T05:45:00-04:00,81
2018-04-25T06:13:00-04:00,2018-04-25T07:45:00-04:00,92
2018-04-25T10:24:00-04:00,2018-04-25T11:41:00-04:00,77
2018-04-25T12:13:00-04:00,2018-04-25T12:58:00-04:00,45
2018-04-26T01:22:00-04:00,2018-04-26T05:12:00-04:00,230
2018-04-26T05:31:00-04:00,2018-04-26T07:42:00-04:00,131
2018-04-26T10:45:00-04:00,2018-04-26T12:19:00-04:00,94
2018-04-27T00:27:00-04:00,2018-04-27T04:07:00-04:00,220
2018-04-27T05:39:00-04:00,2018-04-27T06:47:00-04:00,68
2018-04-27T23:12:00-04:00,2018-04-28T03:13:00-04:00,241
2018-04-28T03:35:00-04:00,2018-04-28T06:29:00-04:00,174
2018-04-28T06:43:00-04:00,2018-04-28T07:42:00-04:00,59
2018-04-28T11:18:00-04:00,2018-04-28T12:27:00-04:00,69
2018-04-29T02:30:00-04:00,2018-04-29T02:57:00-04:00,27
2018-04-29T03:18:00-04:00,2018-04-29T08:28:00-04:00,310
2018-04-29T09:29:00-04:00,2018-04-29T09:59:00-04:00,30
2018-04-29T10:52:00-04:00,2018-04-29T12:14:00-04:00,82
2018-04-30T01:45:00-04:00,2018-04-30T02:28:00-04:00,43
2018-04-30T03:18:00-04:00,2018-04-30T04:27:00-04:00,69
2018-04-30T04:44:00-04:00,2018-04-30T06:13:00-04:00,89
2018-04-30T06:55:00-04:00,2018-04-30T07:32:00-04:00,37
2018-05-01T00:15:00-04:00,2018-05-01T00:52:00-04:00,37
2018-05-01T01:00:00-04:00,2018-05-01T01:44:00-04:00,44
2018-05-01T02:45:00-04:00,2018-05-01T03:52:00-04:00,67
2018-05-01T04:00:00-04:00,2018-05-01T06:59:00-04:00,179
2018-05-02T01:43:00-04:00,2018-05-02T07:10:00-04:00,327
2018-05-02T07:30:00-04:00,2018-05-02T08:18:00-04:00,48
2018-05-02T09:44:00-04:00,2018-05-02T11:30:00-04:00,106
2018-05-02T13:32:00-04:00,2018-05-02T14:22:00-04:00,50
2018-05-03T00:15:00-04:00,2018-05-03T02:30:00-04:00,135
2018-05-03T02:53:00-04:00,2018-05-03T06:18:00-04:00,205
2018-05-03T06:55:00-04:00,2018-05-03T07:28:00-04:00,33
2018-05-03T09:30:00-04:00,2018-05-03T12:02:00-04:00,152
2018-05-04T00:00:00-04:00,2018-05-04T02:57:00-04:00,177
2018-05-04T03:30:00-04:00,2018-05-04T07:30:00-04:00,240
2018-05-04T09:45:00-04:00,2018-05-04T10:27:00-04:00,42
2018-05-04T10:45:00-04:00,2018-05-04T11:44:00-04:00,59
2018-05-04T23:15:00-04:00,2018-05-05T02:46:00-04:00,211
2018-05-05T04:30:00-04:00,2018-05-05T07:44:00-04:00,194
2018-05-05T08:55:00-04:00,2018-05-05T11:05:00-04:00,130
2018-05-06T01:00:00-04:00,2018-05-06T07:11:00-04:00,371
2018-05-06T08:07:00-04:00,2018-05-06T09:00:00-04:00,53
2018-05-06T22:28:00-04:00,2018-05-06T23:59:00-04:00,91
2018-05-07T00:29:00-04:00,2018-05-07T01:57:00-04:00,88
2018-05-07T02:45:00-04:00,2018-05-07T02:59:00-04:00,14
2018-05-07T04:59:00-04:00,2018-05-07T06:27:00-04:00,88
2018-05-07T07:00:00-04:00,2018-05-07T08:14:00-04:00,74
2018-05-07T10:15:00-04:00,2018-05-07T11:58:00-04:00,103
2018-05-07T22:59:00-04:00,2018-05-08T00:18:00-04:00,79
2018-05-08T01:22:00-04:00,2018-05-08T01:43:00-04:00,21
2018-05-08T04:42:00-04:00,2018-05-08T05:12:00-04:00,30
2018-05-08T05:44:00-04:00,2018-05-08T07:30:00-04:00,106
2018-05-08T10:52:00-04:00,2018-05-08T11:49:00-04:00,57
2018-05-08T23:40:00-04:00,2018-05-09T01:45:00-04:00,125
2018-05-09T02:03:00-04:00,2018-05-09T03:17:00-04:00,74
2018-05-09T04:57:00-04:00,2018-05-09T05:29:00-04:00,32
2018-05-09T06:22:00-04:00,2018-05-09T07:59:00-04:00,97
2018-05-09T10:01:00-04:00,2018-05-09T10:53:00-04:00,52
2018-05-09T22:26:00-04:00,2018-05-09T22:44:00-04:00,18
2018-05-09T23:58:00-04:00,2018-05-10T04:30:00-04:00,272
2018-05-10T04:45:00-04:00,2018-05-10T05:30:00-04:00,45
2018-05-10T06:08:00-04:00,2018-05-10T06:44:00-04:00,36
2018-05-10T06:54:00-04:00,2018-05-10T08:03:00-04:00,69
2018-05-11T00:30:00-04:00,2018-05-11T01:45:00-04:00,75
2018-05-11T02:13:00-04:00,2018-05-11T02:26:00-04:00,13
2018-05-11T02:56:00-04:00,2018-05-11T04:31:00-04:00,95
2018-05-11T05:15:00-04:00,2018-05-11T08:02:00-04:00,167
2018-05-11T09:45:00-04:00,2018-05-11T10:43:00-04:00,58
2018-05-12T02:15:00-04:00,2018-05-12T04:15:00-04:00,120
2018-05-12T04:29:00-04:00,2018-05-12T08:47:00-04:00,258
2018-05-13T00:47:00-04:00,2018-05-13T01:30:00-04:00,43
2018-05-13T02:00:00-04:00,2018-05-13T03:00:00-04:00,60
2018-05-13T03:13:00-04:00,2018-05-13T07:29:00-04:00,256
2018-05-13T09:40:00-04:00,2018-05-13T10:32:00-04:00,52
2018-05-13T16:36:00-04:00,2018-05-13T17:06:00-04:00,30
2018-05-14T00:31:00-04:00,2018-05-14T01:00:00-04:00,29
2018-05-14T01:14:00-04:00,2018-05-14T05:29:00-04:00,255
2018-05-14T06:13:00-04:00,2018-05-14T06:34:00-04:00,21
2018-05-14T23:45:00-04:00,2018-05-15T01:57:00-04:00,132
2018-05-15T04:30:00-04:00,2018-05-15T06:11:00-04:00,101
2018-05-15T06:57:00-04:00,2018-05-15T07:49:00-04:00,52
2018-05-15T09:54:00-04:00,2018-05-15T10:59:00-04:00,65
2018-05-15T23:15:00-04:00,2018-05-16T01:18:00-04:00,123
2018-05-16T01:27:00-04:00,2018-05-16T08:23:00-04:00,416
2018-05-16T10:18:00-04:00,2018-05-16T11:13:00-04:00,55
2018-05-17T00:30:00-04:00,2018-05-17T01:11:00-04:00,41
2018-05-17T01:30:00-04:00,2018-05-17T04:29:00-04:00,179
2018-05-17T04:47:00-04:00,2018-05-17T06:16:00-04:00,89
2018-05-17T06:25:00-04:00,2018-05-17T07:29:00-04:00,64
2018-05-17T23:01:00-04:00,2018-05-18T07:30:00-04:00,509
2018-05-18T09:18:00-04:00,2018-05-18T10:31:00-04:00,73
2018-05-19T00:59:00-04:00,2018-05-19T05:13:00-04:00,254
2018-05-19T06:16:00-04:00,2018-05-19T08:11:00-04:00,115
